iter	Logloss
672	0.005190672586
673	0.005190672586
674	0.005190672586
675	0.005190672586
676	0.005190672586
677	0.005190672586
678	0.005190672586
679	0.005190672586
680	0.005190672586
681	0.005190672586
682	0.005190672586
683	0.005190672586
684	0.005190672586
685	0.005190672586
686	0.005190672586
687	0.005190672586
688	0.005190672586
689	0.005190672586
690	0.005190672586
691	0.005190672586
692	0.005190672586
693	0.005190672586
694	0.005190672586
695	0.005190672586
696	0.005190672586
697	0.005190672586
698	0.005190672586
699	0.005190672586
700	0.005190672586
701	0.005190672586
702	0.005190672586
703	0.005190672586
704	0.005190672586
705	0.005190672586
706	0.005190672586
707	0.005190672586
708	0.005190672586
709	0.005190672586
710	0.005190672586
711	0.005190672586
712	0.005190672586
713	0.005190672586
714	0.005190672586
715	0.005190672586
716	0.005190672586
717	0.005190672586
718	0.005190672586
719	0.005190672586
720	0.005190672586
721	0.005190672586
722	0.005190672586
723	0.005190672586
724	0.005190672586
725	0.005190672586
726	0.005190672586
727	0.005190672586
728	0.005190672586
729	0.005190672586
730	0.005190672586
731	0.005190672586
732	0.005190672586
733	0.005190672586
734	0.005190672586
735	0.005190672586
736	0.005190672586
737	0.005190672586
738	0.005190672586
739	0.005190672586
740	0.005190672586
741	0.005190672586
742	0.005190672586
743	0.005190672586
744	0.005190672586
745	0.005190672586
746	0.005190672586
747	0.005190672586
748	0.005190672586
749	0.005190672586
750	0.005190672586
751	0.005190672586
752	0.005190672586
753	0.005190672586
754	0.005190672586
755	0.005190672586
756	0.005190672586
757	0.005190672586
758	0.005190672586
759	0.005190672586
760	0.005190672586
761	0.005190672586
762	0.005190672586
763	0.005190672586
764	0.005190672586
765	0.005190672586
766	0.005190672586
767	0.005190672586
768	0.005190672586
769	0.005190672586
770	0.005190672586
771	0.005190672586
772	0.005190672586
773	0.005190672586
774	0.005190672586
775	0.005190672586
776	0.005190672586
777	0.005190672586
778	0.005190672586
779	0.005190672586
780	0.005190672586
781	0.005190672586
782	0.005190672586
783	0.005190672586
784	0.005190672586
785	0.005190672586
786	0.005190672586
787	0.005190672586
788	0.005190672586
789	0.005190672586
790	0.005190672586
791	0.005190672586
792	0.005190672586
793	0.005190672586
794	0.005190672586
795	0.005190672586
796	0.005190672586
797	0.005190672586
798	0.005190672586
799	0.005190672586
