iter	Logloss
0	0.5386590463
1	0.4255704504
2	0.3404343177
3	0.2755215951
4	0.2236227193
5	0.1928496127
6	0.165288232
7	0.1391816927
8	0.1187682412
9	0.1017035244
10	0.08408718769
11	0.07204102086
12	0.06219987158
13	0.05492198324
14	0.04960808214
15	0.04408344339
16	0.03976234991
17	0.03643824838
18	0.03139587999
19	0.02878206675
20	0.02694897759
21	0.02479673656
22	0.02317218917
23	0.02142562896
24	0.02012871482
25	0.01877158019
26	0.01852689939
27	0.01744386691
28	0.01694667261
29	0.01675697486
30	0.01629295918
31	0.01548620782
32	0.01527298574
33	0.01511536508
34	0.01495791304
35	0.01486097441
36	0.01475099417
37	0.01462928128
38	0.01455115026
39	0.01447148781
40	0.01430600091
41	0.01423572534
42	0.01406100868
43	0.01399427518
44	0.01385767627
45	0.01322976152
46	0.01316079813
47	0.01309762367
48	0.01295105004
49	0.01288082612
50	0.0128201241
51	0.0126798926
52	0.01196667423
53	0.01190969871
54	0.01185155027
55	0.01175928726
56	0.01170169364
57	0.01161787533
58	0.01156191869
59	0.01150966966
60	0.01145313532
61	0.01104229832
62	0.0109966115
63	0.0109436556
64	0.01089338715
65	0.01085062835
66	0.01080842772
67	0.01069161302
68	0.01064814703
69	0.01059738388
70	0.01056154285
71	0.0105153129
72	0.01047586299
73	0.01039668625
74	0.01036401247
75	0.009881050298
76	0.009804838063
77	0.009773372656
78	0.009735082755
79	0.009264989473
80	0.009229562264
81	0.009190486349
82	0.009157233268
83	0.009126659097
84	0.00905615439
85	0.009022319765
86	0.00899478115
87	0.008505211997
88	0.008472482326
89	0.008444930157
90	0.008368065652
91	0.00834117661
92	0.00790689834
93	0.007875953966
94	0.007848902338
95	0.007820801836
96	0.007796535559
97	0.00773846427
98	0.007728160528
99	0.007728160528
100	0.007728160528
101	0.007728160528
102	0.007667049892
103	0.007667100254
104	0.007667100254
105	0.007639240194
106	0.007639216169
107	0.007612985243
108	0.007613008433
109	0.007588954012
110	0.007324813656
111	0.00730507685
112	0.007277951349
113	0.007253251917
114	0.007149946556
115	0.007126729796
116	0.007104500179
117	0.007060635785
118	0.007060789571
119	0.007024737585
120	0.007003020392
121	0.00698095927
122	0.006905227213
123	0.00670534007
124	0.006687137841
125	0.006687095701
126	0.006670404345
127	0.006653906601
128	0.006635931967
129	0.00661389654
130	0.006599376485
131	0.006568199442
132	0.006365115697
133	0.006092833329
134	0.006075517389
135	0.006057101441
136	0.005985373197
137	0.005969845316
138	0.005899707407
139	0.005882869653
140	0.005864414198
141	0.005864365313
142	0.005864365313
143	0.005847205535
144	0.00581806695
145	0.005801699802
146	0.005608071925
147	0.005607943385
148	0.005586447749
149	0.005586447749
150	0.005586727568
151	0.005569382079
152	0.005569218465
153	0.005569218465
154	0.005569279684
155	0.005551358752
156	0.005551240683
157	0.005550957715
158	0.005550957715
159	0.005550957715
160	0.005509408837
161	0.005509492861
162	0.005509421492
163	0.00549310991
164	0.005492875635
165	0.005492875635
166	0.005492875635
167	0.005492901844
168	0.005492574167
169	0.005492574167
170	0.005492574167
171	0.005492574167
172	0.005492574167
173	0.005492574167
174	0.005492670138
175	0.005492563889
176	0.005477493316
177	0.005477456315
178	0.005477515992
179	0.005477445973
180	0.005477422462
181	0.005474349133
182	0.005424293565
183	0.005407987186
184	0.005219273565
185	0.005219176502
186	0.005218919679
187	0.005192829242
188	0.00519274297
189	0.005192841768
190	0.005192717789
191	0.00519260518
192	0.005192659911
193	0.005192664985
194	0.005192656763
195	0.005192536317
196	0.00519255334
197	0.005192620276
198	0.005192620276
199	0.005192620276
200	0.005192334161
201	0.005192334161
202	0.005192334161
203	0.005192124232
204	0.005192145045
205	0.0051921568
206	0.005192114082
207	0.005192160976
208	0.005192085047
209	0.005192085047
210	0.00519204856
211	0.005192005135
212	0.005191817946
213	0.005192088644
214	0.005192080871
215	0.005192051643
216	0.005192082477
217	0.005192112797
218	0.005192112797
219	0.005192112797
220	0.005192112797
221	0.005192112797
222	0.005192112797
223	0.005192131748
224	0.005192074769
225	0.005192079843
226	0.005192061857
227	0.005191892076
228	0.005191993508
229	0.005191787561
230	0.005191780303
231	0.005191746321
232	0.005191750432
233	0.005191734051
234	0.005191476907
235	0.005191476907
236	0.005191476907
237	0.005191571465
238	0.005191720754
239	0.005191652919
240	0.005191652919
241	0.005191702768
242	0.005191567547
243	0.005191567547
244	0.005191567547
245	0.005191567547
246	0.005191567547
247	0.005191567547
248	0.005191567547
249	0.005191567547
250	0.005191567547
251	0.005191567547
252	0.005191567547
253	0.005191567547
254	0.005191567547
255	0.005191567547
256	0.005191501767
257	0.005191483331
258	0.005191483331
259	0.005191483331
260	0.005191411385
261	0.005191411385
262	0.005191411385
263	0.005191411385
264	0.005191411385
265	0.005191398473
266	0.005191398473
267	0.005191398473
268	0.005191398473
269	0.005191398473
270	0.005191398473
271	0.005191398473
272	0.005191398473
273	0.005191398473
274	0.005191398473
275	0.005191398473
276	0.005191398473
277	0.005191398473
278	0.005191398473
279	0.005191398473
280	0.005191398473
281	0.005191398473
282	0.005191398473
283	0.005191398473
284	0.005191398473
285	0.005191398473
286	0.005191398473
287	0.005191398473
288	0.005191398473
289	0.005191398473
290	0.005191398473
291	0.005191398473
292	0.005191398473
293	0.005191398473
294	0.005191398473
295	0.005191398473
296	0.005191398473
297	0.005191398473
298	0.005191398473
299	0.005191398473
300	0.005191398473
301	0.005191398473
302	0.005191398473
303	0.005191398473
304	0.005191398473
305	0.005191398473
306	0.005191398473
307	0.005191398473
308	0.005191398473
309	0.005191398473
310	0.005191398473
311	0.005191398473
312	0.005191398473
313	0.005191398473
314	0.005191398473
315	0.005191398473
316	0.005191398473
317	0.005191398473
318	0.005191398473
319	0.005191398473
320	0.005191398473
321	0.005191398473
322	0.005191398473
323	0.00519149014
324	0.00519149014
325	0.00519149014
326	0.00519149014
327	0.00519149014
328	0.00519149014
329	0.00519149014
330	0.00519149014
331	0.00519149014
332	0.00519149014
333	0.00519149014
334	0.00519149014
335	0.00519149014
336	0.00519149014
337	0.00519149014
338	0.00519149014
339	0.00519149014
340	0.00519149014
341	0.00519149014
342	0.00519149014
343	0.00519149014
344	0.00519149014
345	0.00519149014
346	0.00519149014
347	0.00519149014
348	0.00519149014
349	0.00519149014
350	0.00519149014
351	0.00519149014
352	0.00519149014
353	0.00519149014
354	0.00519149014
355	0.00519149014
356	0.00519149014
357	0.00519149014
358	0.00519149014
359	0.00519149014
360	0.00519149014
361	0.00519149014
362	0.00519149014
363	0.00519149014
364	0.00519149014
365	0.00519149014
366	0.00519149014
367	0.00519149014
368	0.00519149014
369	0.00519149014
370	0.00519149014
371	0.00519149014
372	0.00519149014
373	0.00519149014
374	0.00519149014
375	0.00519149014
376	0.00519149014
377	0.00519149014
378	0.00519149014
379	0.00519149014
380	0.00519149014
381	0.00519149014
382	0.00519149014
383	0.00519149014
384	0.00519149014
385	0.00519149014
386	0.00519149014
387	0.00519149014
388	0.00519149014
389	0.00519149014
390	0.00519149014
391	0.00519149014
392	0.00519149014
393	0.00519149014
394	0.00519149014
395	0.00519149014
396	0.00519149014
397	0.00519149014
398	0.00519149014
399	0.00519149014
400	0.00519149014
401	0.00519149014
402	0.00519149014
403	0.00519149014
404	0.00519149014
405	0.00519149014
406	0.00519149014
407	0.00519149014
408	0.00519149014
409	0.00519149014
410	0.00519149014
411	0.00519149014
412	0.00519149014
413	0.00519149014
414	0.00519149014
415	0.00519149014
416	0.00519149014
417	0.00519149014
418	0.00519149014
419	0.00519149014
420	0.00519149014
421	0.00519149014
422	0.00519149014
423	0.00519149014
424	0.00519149014
425	0.00519149014
426	0.00519149014
427	0.00519149014
428	0.00519149014
429	0.00519149014
430	0.00519149014
431	0.00519149014
432	0.00519149014
433	0.00519149014
434	0.00519149014
435	0.00519149014
436	0.00519149014
437	0.00519149014
438	0.00519149014
439	0.00519149014
440	0.00519149014
441	0.00519149014
442	0.00519149014
443	0.00519149014
444	0.00519149014
445	0.00519149014
446	0.00519149014
447	0.00519149014
448	0.00519149014
449	0.00519149014
450	0.00519149014
451	0.00519149014
452	0.00519149014
453	0.00519149014
454	0.00519149014
455	0.00519149014
456	0.00519149014
457	0.00519149014
458	0.00519149014
459	0.00519149014
460	0.00519149014
461	0.00519149014
462	0.00519149014
463	0.00519149014
464	0.00519149014
465	0.00519149014
466	0.00519149014
467	0.00519149014
468	0.00519149014
469	0.00519149014
470	0.00519149014
471	0.00519149014
472	0.00519149014
473	0.00519149014
474	0.00519149014
475	0.00519149014
476	0.00519149014
477	0.00519149014
478	0.00519149014
479	0.00519149014
480	0.00519149014
481	0.00519149014
482	0.00519149014
483	0.00519149014
484	0.00519149014
485	0.00519149014
486	0.00519149014
487	0.00519149014
488	0.00519149014
489	0.00519149014
490	0.00519149014
491	0.00519149014
492	0.00519149014
493	0.00519149014
494	0.00519149014
495	0.00519149014
496	0.00519149014
497	0.00519149014
498	0.00519149014
499	0.00519149014
500	0.00519149014
501	0.00519149014
502	0.00519149014
503	0.00519149014
504	0.00519149014
505	0.00519149014
506	0.00519149014
507	0.00519149014
508	0.00519149014
509	0.00519149014
510	0.00519149014
511	0.00519149014
512	0.00519149014
513	0.00519149014
514	0.00519149014
515	0.00519149014
516	0.00519149014
517	0.00519149014
518	0.00519149014
519	0.00519149014
520	0.00519149014
521	0.00519149014
522	0.00519149014
523	0.00519149014
524	0.00519149014
525	0.00519149014
526	0.00519149014
527	0.00519149014
528	0.00519149014
529	0.00519149014
530	0.00519149014
531	0.00519149014
532	0.00519149014
533	0.00519149014
534	0.00519149014
535	0.00519149014
536	0.00519149014
537	0.00519149014
538	0.00519149014
539	0.00519149014
540	0.00519149014
541	0.00519149014
542	0.00519149014
543	0.00519149014
544	0.00519149014
545	0.00519149014
546	0.00519149014
547	0.00519149014
548	0.00519149014
549	0.00519149014
550	0.00519149014
551	0.00519149014
552	0.00519149014
553	0.00519149014
554	0.00519149014
555	0.00519149014
556	0.00519149014
557	0.00519149014
558	0.00519149014
559	0.00519149014
560	0.00519149014
561	0.00519149014
562	0.00519149014
563	0.00519149014
564	0.00519149014
565	0.00519149014
566	0.00519149014
567	0.005191370208
568	0.005191370208
569	0.005191370208
570	0.005191370208
571	0.005191488085
572	0.00519146907
573	0.005191287021
574	0.005191408558
575	0.005191408558
576	0.005191408558
577	0.00519139918
578	0.00519139918
579	0.00519139918
580	0.00519139918
581	0.00519139918
582	0.00519139918
583	0.00519139918
584	0.00519139918
585	0.00519139918
586	0.00519139918
587	0.00519139918
588	0.00519139918
589	0.00519139918
590	0.00519139918
591	0.00519139918
592	0.00519139918
593	0.00519139918
594	0.00519139918
595	0.00519139918
596	0.00519139918
597	0.00519139918
598	0.00519139918
599	0.00519139918
600	0.00519139918
601	0.00519139918
602	0.00519139918
603	0.00519139918
604	0.00519139918
605	0.00519139918
606	0.00519139918
607	0.00519139918
608	0.00519139918
609	0.00519139918
610	0.00519139918
611	0.00519139918
612	0.00519139918
613	0.00519139918
614	0.00519139918
615	0.00519139918
616	0.00519139918
617	0.00519139918
618	0.00519139918
619	0.00519139918
620	0.00519139918
621	0.00519139918
622	0.00519139918
623	0.00519139918
624	0.00519139918
625	0.00519139918
626	0.00519139918
627	0.00519139918
628	0.00519139918
629	0.00519139918
630	0.00519139918
631	0.00519139918
632	0.00519139918
633	0.00519139918
634	0.00519139918
635	0.00519139918
636	0.00519139918
637	0.00519139918
638	0.00519139918
639	0.00519139918
640	0.00519139918
641	0.00519139918
642	0.00519139918
643	0.00519139918
644	0.00519139918
645	0.00519139918
646	0.00519139918
647	0.00519139918
648	0.00519139918
649	0.00519139918
650	0.00519139918
651	0.00519139918
652	0.00519139918
653	0.00519145481
654	0.005191157581
655	0.005190959022
656	0.005191163877
657	0.005191066235
658	0.005191237943
659	0.005190975724
660	0.005190863758
661	0.005190886305
662	0.005190796822
663	0.00519095793
664	0.005190697061
665	0.005190934805
666	0.005190827335
667	0.005190672586
668	0.005190672586
669	0.005190672586
670	0.005190672586
671	0.005190672586
